X1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID,propMale,propHindu,propOther,classsize,internelEdge,ownGendAtt,othGendAtt,ownGendAdv,gradeCent,ownReligAdv
2121,A0910,9,A,9A,Hindu,Enemies,Enemy6,2,62,M,10,4,7,4,6,7,4,6,6,6,6,3,6,1,NA,1,1,2,2,2,2,1,4,3,1,5,2,1,1,4,6,1,2,1,1,1,1,5,1,4,3,F,Hindu,1,1,1,1,1,1,4,2,5,4,1,4,4,4,1,1,3,4,1,1,2,1,1,7,1,7,2,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,4,0.30591622948642044,2.5,3
2122,A0910,9,A,9A,Hindu,Enemies,Enemy7,2,63,M,10,4,7,4,6,7,4,6,6,6,6,3,6,1,NA,1,1,2,2,2,2,1,4,3,1,5,2,1,1,4,6,1,2,1,1,1,1,5,1,4,3,F,Hindu,5,5,4,1,3,1,3,1,4,3,2,4,4,4,1,1,1,4,1,2,3,1,1,7,1,5,5,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,4,0.30591622948642044,2.5,3
2123,A0911,9,A,9A,Muslim,Enemies,Enemy1,2,34,M,11,4,6,3,6,6,5,6,7,5,6,4,4,6,NA,1,1,1,1,2,3,1,1,3,1,1,1,2,2,4,2,2,1,1,1,3,1,1,3,4,2,M,Muslim,1,2,2,1,1,1,3,1,1,1,1,4,4,4,1,1,1,1,1,1,1,5,2,6,6,6,6,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,3,0.30591622948642044,2.5,-1
2124,A0911,9,A,9A,Muslim,Enemies,Enemy2,2,55,M,11,4,6,3,6,6,5,6,7,5,6,4,4,6,NA,1,1,1,1,2,3,1,1,3,1,1,1,2,2,4,2,2,1,1,1,3,1,1,3,4,2,F,Hindu,2,1,5,1,2,2,4,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,3,1,1,7,6,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,3,0.30591622948642044,2.5,-1
2125,A0911,9,A,9A,Muslim,Enemies,Enemy3,2,56,M,11,4,6,3,6,6,5,6,7,5,6,4,4,6,NA,1,1,1,1,2,3,1,1,3,1,1,1,2,2,4,2,2,1,1,1,3,1,1,3,4,2,F,Hindu,3,3,3,1,4,2,3,4,5,4,2,4,4,4,1,1,1,3,1,1,4,4,3,6,6,6,5,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,3,0.30591622948642044,2.5,-1
2126,A0911,9,A,9A,Muslim,Enemies,Enemy4,2,64,M,11,4,6,3,6,6,5,6,7,5,6,4,4,6,NA,1,1,1,1,2,3,1,1,3,1,1,1,2,2,4,2,2,1,1,1,3,1,1,3,4,2,F,Muslim,1,1,1,1,1,1,3,1,1,5,1,4,4,4,1,1,1,2,1,1,1,5,3,6,7,6,7,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,3,0.30591622948642044,2.5,-1
2127,A0912,9,A,9A,other,Enemies,Enemy1,2,13,M,12,4,7,5,7,6,6,4,6,4,5,6,4,8,DON'T KNOW,1,4,4,3,1,3,2,1,2,1,1,2,3,1,4,4,4,2,1,2,3,2,1,1,2,3,M,Muslim,1,1,1,1,1,1,3,1,1,2,1,4,4,4,2,1,1,3,1,1,1,5,3,4,4,4,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,5,-0.132628239,2.5,0
2128,A0912,9,A,9A,other,Enemies,Enemy2,2,17,M,12,4,7,5,7,6,6,4,6,4,5,6,4,8,DON'T KNOW,1,4,4,3,1,3,2,1,2,1,1,2,3,1,4,4,4,2,1,2,3,2,1,1,2,3,M,Muslim,1,1,1,2,2,1,4,1,1,1,1,4,1,7,1,1,1,2,1,1,1,5,5,7,7,6,7,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,5,-0.132628239,2.5,0
2129,A0914,9,A,9A,Muslim,Enemies,Enemy1,2,2,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,1,1,1,1,1,1,3,1,3,3,2,3,2,2,1,1,1,5,1,1,1,3,1,7,1,7,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2130,A0914,9,A,9A,Muslim,Enemies,Enemy2,2,4,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,2,1,2,1,2,1,4,1,4,2,1,4,2,2,1,1,1,2,1,1,1,5,5,7,7,7,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2131,A0914,9,A,9A,Muslim,Enemies,Enemy3,2,5,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Muslim,2,1,1,2,2,2,3,1,1,2,2,4,3,3,2,1,1,1,1,1,1,4,2,6,4,6,6,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2132,A0914,9,A,9A,Muslim,Enemies,Enemy4,2,8,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,1,1,1,1,1,1,3,3,3,2,3,4,4,4,1,1,1,1,1,1,1,5,3,5,4,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2133,A0914,9,A,9A,Muslim,Enemies,Enemy5,2,10,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,1,2,2,2,2,1,3,1,5,2,1,4,6,1,2,1,1,1,1,5,1,4,3,7,4,7,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2134,A0914,9,A,9A,Muslim,Enemies,Enemy6,2,31,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2135,A0914,9,A,9A,Muslim,Enemies,Enemy7,2,34,M,14,3,6,6,5,4,6,6,5,5,5,6,4,7,NA,1,1,2,2,2,1,1,1,3,1,1,1,2,1,4,4,4,1,1,1,2,1,1,1,4,2,M,Muslim,1,2,2,1,1,1,3,1,1,1,1,4,4,4,1,1,1,1,1,1,1,5,2,6,6,6,6,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,2
2136,A0916,9,A,9A,Hindu,Enemies,Enemy1,2,10,M,16,4,5,4,5,6,6,6,5,5,4,4,5,8,NA,1,2,1,2,1,2,1,2,3,1,5,1,1,2,4,4,4,2,1,1,4,1,2,1,5,3,M,Hindu,1,2,2,2,2,1,3,1,5,2,1,4,6,1,2,1,1,1,1,5,1,4,3,7,4,7,4,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,4,-0.571172707,2.5,0
2137,A0916,9,A,9A,Hindu,Enemies,Enemy2,2,12,M,16,4,5,4,5,6,6,6,5,5,4,4,5,8,NA,1,2,1,2,1,2,1,2,3,1,5,1,1,2,4,4,4,2,1,1,4,1,2,1,5,3,M,other,4,4,3,1,3,2,2,1,1,2,1,4,4,4,2,1,2,3,2,1,1,2,3,7,5,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,4,-0.571172707,2.5,0
2138,A0916,9,A,9A,Hindu,Enemies,Enemy3,2,28,M,16,4,5,4,5,6,6,6,5,5,4,4,5,8,NA,1,2,1,2,1,2,1,2,3,1,5,1,1,2,4,4,4,2,1,1,4,1,2,1,5,3,M,Hindu,3,1,2,1,3,1,4,2,5,3,2,7,7,7,2,1,1,2,1,1,1,2,2,4,4,4,4,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,4,-0.571172707,2.5,0
2139,A0916,9,A,9A,Hindu,Enemies,Enemy4,2,31,M,16,4,5,4,5,6,6,6,5,5,4,4,5,8,NA,1,2,1,2,1,2,1,2,3,1,5,1,1,2,4,4,4,2,1,1,4,1,2,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,4,-0.571172707,2.5,0
2140,A0916,9,A,9A,Hindu,Enemies,Enemy5,2,34,M,16,4,5,4,5,6,6,6,5,5,4,4,5,8,NA,1,2,1,2,1,2,1,2,3,1,5,1,1,2,4,4,4,2,1,1,4,1,2,1,5,3,M,Muslim,1,2,2,1,1,1,3,1,1,1,1,4,4,4,1,1,1,1,1,1,1,5,2,6,6,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,4,-0.571172707,2.5,0
2141,A0917,9,A,9A,Muslim,Enemies,Enemy1,2,8,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Hindu,1,1,1,1,1,1,3,3,3,2,3,4,4,4,1,1,1,1,1,1,1,5,3,5,4,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2142,A0917,9,A,9A,Muslim,Enemies,Enemy2,2,12,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,other,4,4,3,1,3,2,2,1,1,2,1,4,4,4,2,1,2,3,2,1,1,2,3,7,5,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2143,A0917,9,A,9A,Muslim,Enemies,Enemy3,2,19,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Muslim,3,1,2,2,1,2,3,1,1,1,1,3,2,2,2,2,2,4,2,2,1,4,3,6,2,5,7,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2144,A0917,9,A,9A,Muslim,Enemies,Enemy4,2,21,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Hindu,1,1,1,1,2,1,3,1,4,2,2,3,2,2,2,1,1,2,1,2,2,2,1,6,6,7,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2145,A0917,9,A,9A,Muslim,Enemies,Enemy5,2,26,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Hindu,1,1,1,1,1,1,3,1,5,3,2,4,3,3,1,1,1,1,1,3,1,5,4,6,6,7,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2146,A0917,9,A,9A,Muslim,Enemies,Enemy6,2,28,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Hindu,3,1,2,1,3,1,4,2,5,3,2,7,7,7,2,1,1,2,1,1,1,2,2,4,4,4,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2147,A0917,9,A,9A,Muslim,Enemies,Enemy7,2,33,M,17,4,7,7,6,6,7,7,7,5,6,6,6,7,NA,1,1,1,1,2,2,1,2,4,1,1,1,2,1,4,1,7,1,1,1,2,1,1,1,5,5,M,Hindu,2,1,2,1,1,2,4,1,5,2,2,1,3,1,3,3,2,2,2,2,1,5,2,5,1,7,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,1
2148,A0919,9,A,9A,Muslim,Enemies,Enemy1,2,17,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,M,Muslim,1,1,1,2,2,1,4,1,1,1,1,4,1,7,1,1,1,2,1,1,1,5,5,7,7,6,7,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2149,A0919,9,A,9A,Muslim,Enemies,Enemy2,2,21,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,M,Hindu,1,1,1,1,2,1,3,1,4,2,2,3,2,2,2,1,1,2,1,2,2,2,1,6,6,7,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2150,A0919,9,A,9A,Muslim,Enemies,Enemy3,2,25,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,M,Hindu,3,2,2,2,2,1,4,1,5,3,2,5,4,4,2,1,1,2,1,1,2,4,2,5,5,6,5,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2151,A0919,9,A,9A,Muslim,Enemies,Enemy4,2,36,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,F,Muslim,3,1,3,4,1,2,1,1,2,5,2,4,7,7,1,1,2,2,3,3,1,1,1,3,5,5,6,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2152,A0919,9,A,9A,Muslim,Enemies,Enemy5,2,38,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,F,Muslim,3,3,3,1,3,1,4,1,1,5,2,4,4,4,3,1,1,2,1,1,1,5,2,5,6,6,6,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2153,A0919,9,A,9A,Muslim,Enemies,Enemy6,2,47,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,F,Hindu,3,1,2,1,1,1,3,1,3,2,2,5,4,4,1,1,1,2,1,1,1,5,4,5,6,7,7,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2154,A0919,9,A,9A,Muslim,Enemies,Enemy7,2,63,M,19,4,6,2,3,5,7,6,5,4,5,6,6,6,Alvi vohra,1,3,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,2,2,2,4,2,2,1,4,3,F,Hindu,5,5,4,1,3,1,3,1,4,3,2,4,4,4,1,1,1,4,1,2,3,1,1,7,1,5,5,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,2,0.7444606977058776,2.5,2
2155,A0920,9,A,9A,Hindu,Enemies,Enemy1,2,24,M,20,4,6,6,6,6,5,6,6,5,4,6,5,2,NA,1,1,1,2,2,1,2,1,3,1,2,1,1,1,3,4,4,1,1,1,2,2,1,1,4,2,M,Hindu,1,1,1,1,1,2,3,2,3,3,2,4,3,3,1,1,1,2,2,2,3,4,3,6,5,7,6,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,1
2156,A0920,9,A,9A,Hindu,Enemies,Enemy2,2,48,M,20,4,6,6,6,6,5,6,6,5,4,6,5,2,NA,1,1,1,2,2,1,2,1,3,1,2,1,1,1,3,4,4,1,1,1,2,2,1,1,4,2,F,Muslim,2,2,2,1,1,1,3,1,1,2,2,4,6,6,2,1,1,3,1,2,3,4,3,4,6,6,6,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,1
2157,A0921,9,A,9A,Hindu,Enemies,Enemy1,2,14,M,21,4,6,6,3,7,4,6,5,4,4,4,4,1,NA,1,1,1,1,1,2,1,2,3,1,4,2,1,2,3,2,2,2,1,1,2,1,2,2,2,1,M,Muslim,1,2,2,2,1,1,3,1,1,1,1,4,4,4,1,1,1,2,1,1,1,4,2,6,6,4,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,3
2158,A0921,9,A,9A,Hindu,Enemies,Enemy2,2,41,M,21,4,6,6,3,7,4,6,5,4,4,4,4,1,NA,1,1,1,1,1,2,1,2,3,1,4,2,1,2,3,2,2,2,1,1,2,1,2,2,2,1,F,Hindu,3,2,2,1,2,1,4,1,5,3,3,3,2,2,1,1,1,1,1,2,2,4,3,4,4,6,6,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,3
2159,A0921,9,A,9A,Hindu,Enemies,Enemy3,2,64,M,21,4,6,6,3,7,4,6,5,4,4,4,4,1,NA,1,1,1,1,1,2,1,2,3,1,4,2,1,2,3,2,2,2,1,1,2,1,2,2,2,1,F,Muslim,1,1,1,1,1,1,3,1,1,5,1,4,4,4,1,1,1,2,1,1,1,5,3,6,7,6,7,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,6,-1.009717175,2.5,3
2160,A0923,9,A,9A,Hindu,Enemies,Enemy1,2,14,M,23,7,7,7,7,7,7,7,7,7,7,7,3,1,NA,1,1,1,1,1,1,1,4,1,1,5,3,1,1,4,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,1,2,2,2,1,1,3,1,1,1,1,4,4,4,1,1,1,2,1,1,1,4,2,6,6,4,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,0
2161,A0923,9,A,9A,Hindu,Enemies,Enemy2,2,17,M,23,7,7,7,7,7,7,7,7,7,7,7,3,1,NA,1,1,1,1,1,1,1,4,1,1,5,3,1,1,4,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,1,1,1,2,2,1,4,1,1,1,1,4,1,7,1,1,1,2,1,1,1,5,5,7,7,6,7,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,0
2162,A0925,9,A,9A,Hindu,Enemies,Enemy1,2,17,M,25,6,5,5,6,6,5,4,5,4,5,6,4,8,NA,1,3,2,2,2,2,1,1,4,1,5,3,1,2,5,4,4,2,1,1,2,1,1,2,4,2,M,Muslim,1,1,1,2,2,1,4,1,1,1,1,4,1,7,1,1,1,2,1,1,1,5,5,7,7,6,7,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,5,-1.009717175,2.5,1
2163,A0925,9,A,9A,Hindu,Enemies,Enemy2,2,19,M,25,6,5,5,6,6,5,4,5,4,5,6,4,8,NA,1,3,2,2,2,2,1,1,4,1,5,3,1,2,5,4,4,2,1,1,2,1,1,2,4,2,M,Muslim,3,1,2,2,1,2,3,1,1,1,1,3,2,2,2,2,2,4,2,2,1,4,3,6,2,5,7,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,5,-1.009717175,2.5,1
2164,A0925,9,A,9A,Hindu,Enemies,Enemy3,2,21,M,25,6,5,5,6,6,5,4,5,4,5,6,4,8,NA,1,3,2,2,2,2,1,1,4,1,5,3,1,2,5,4,4,2,1,1,2,1,1,2,4,2,M,Hindu,1,1,1,1,2,1,3,1,4,2,2,3,2,2,2,1,1,2,1,2,2,2,1,6,6,7,4,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,5,5,-1.009717175,2.5,1
2165,A0928,9,A,9A,Hindu,Enemies,Enemy1,2,12,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,M,other,4,4,3,1,3,2,2,1,1,2,1,4,4,4,2,1,2,3,2,1,1,2,3,7,5,6,6,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2166,A0928,9,A,9A,Hindu,Enemies,Enemy2,2,15,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,M,Muslim,1,1,2,1,1,1,4,1,1,1,1,4,4,4,2,1,1,1,1,1,1,4,2,6,6,6,7,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2167,A0928,9,A,9A,Hindu,Enemies,Enemy3,2,21,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,M,Hindu,1,1,1,1,2,1,3,1,4,2,2,3,2,2,2,1,1,2,1,2,2,2,1,6,6,7,4,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2168,A0928,9,A,9A,Hindu,Enemies,Enemy4,2,24,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,M,Hindu,1,1,1,1,1,2,3,2,3,3,2,4,3,3,1,1,1,2,2,2,3,4,3,6,5,7,6,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2169,A0928,9,A,9A,Hindu,Enemies,Enemy5,2,35,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,F,Muslim,2,1,2,4,1,3,4,3,4,5,3,3,2,2,1,1,2,3,1,1,2,5,2,4,5,5,6,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2170,A0928,9,A,9A,Hindu,Enemies,Enemy6,2,55,M,28,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,3,1,2,1,3,1,1,4,2,5,3,1,2,7,7,7,2,1,1,2,1,1,1,2,2,F,Hindu,2,1,5,1,2,2,4,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,3,1,1,7,6,0,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,4,4,-1.009717175,2.5,0
2171,A0929,9,A,9A,Muslim,Enemies,Enemy1,2,19,M,29,3,7,7,5,6,6,7,6,6,4,5,4,7,Shiya,1,4,2,3,3,2,1,2,3,1,1,2,2,2,3,2,2,1,1,1,2,2,1,2,4,2,M,Muslim,3,1,2,2,1,2,3,1,1,1,1,3,2,2,2,2,2,4,2,2,1,4,3,6,2,5,7,1,1,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,7,7,-1.009717175,2.5,0
2172,A0930,9,A,9A,Jain,Enemies,Enemy1,2,21,M,30,4,6,5,4,6,5,7,7,4,5,6,6,1,NA,1,5,2,2,3,1,2,1,3,1,3,1,3,1,4,3,3,1,1,1,3,1,2,1,4,2,M,Hindu,1,1,1,1,2,1,3,1,4,2,2,3,2,2,2,1,1,2,1,2,2,2,1,6,6,7,4,1,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,5,-0.571172707,2.5,-1
2173,A0930,9,A,9A,Jain,Enemies,Enemy2,2,45,M,30,4,6,5,4,6,5,7,7,4,5,6,6,1,NA,1,5,2,2,3,1,2,1,3,1,3,1,3,1,4,3,3,1,1,1,3,1,2,1,4,2,F,Hindu,5,2,5,1,3,1,3,1,4,3,1,4,2,2,2,1,1,4,1,1,1,4,3,4,7,6,4,0,0,A9,-0.92813213,0.5993687222039109,-0.185446959,-0.504486918,0.7208167549080569,6,5,-0.571172707,2.5,-1
